Id,Label,Type
2181,siechtum,Pflanze-Lemma
2182,flachsbrechen,Pflanze-Lemma
2183,heumahd,Pflanze-Lemma
2184,sonnenstäubchen,Pflanze-Lemma
2185,sprößling,Pflanze-Lemma
2186,frühlingsblumen,Pflanze-Lemma
2187,lieblingsblumen,Pflanze-Lemma
2188,blut,Pflanze-Lemma
2189,fenchel,Pflanze-Lemma
2190,arno,Pflanze-Lemma
2191,kebsweibe,Pflanze-Lemma
2192,stengel,Pflanze-Lemma
2193,besen,Pflanze-Lemma
2194,lang,Pflanze-Lemma
2195,hirtenfeu'r,Pflanze-Lemma
2196,druidenbaume,Pflanze-Lemma
2197,noisettes,Pflanze-Lemma
2198,seegras,Pflanze-Lemma
2199,lorbeerzweige,Pflanze-Lemma
2200,mangiare,Pflanze-Lemma
2201,ölbeer,Pflanze-Lemma
2202,menschenpflanze,Pflanze-Lemma
2203,rosalind,Pflanze-Lemma
2204,lauben,Pflanze-Lemma
2205,abbadona,Pflanze-Lemma
2206,dryade,Pflanze-Lemma
2207,laubstreu,Pflanze-Lemma
2208,sommerlaube,Pflanze-Lemma
2209,lorbeerkranze,Pflanze-Lemma
2210,kerf,Pflanze-Lemma
2211,locken,Pflanze-Lemma
2212,reische,Pflanze-Lemma
2213,dionysischen,Pflanze-Lemma
2214,sudelein,Pflanze-Lemma
2215,würzkraut,Pflanze-Lemma
2216,schlüsselblume,Pflanze-Lemma
2217,herbstlaub,Pflanze-Lemma
2218,limoni,Pflanze-Lemma
2219,isai,Pflanze-Lemma
2220,zierotin,Pflanze-Lemma
2221,mayenblümch,Pflanze-Lemma
2222,davenaut-rose,Pflanze-Lemma
2223,lieb,Pflanze-Lemma
2224,aest,Pflanze-Lemma
2225,hymenaeus,Pflanze-Lemma
2226,karyatide,Pflanze-Lemma
2227,eichenstamm,Pflanze-Lemma
2228,stierhorn,Pflanze-Lemma
2229,eccossais,Pflanze-Lemma
2230,baumkraxler,Pflanze-Lemma
2231,gestripp,Pflanze-Lemma
2232,hiobsbot,Pflanze-Lemma
2233,natter,Pflanze-Lemma
2234,marianne,Pflanze-Lemma
2235,frucht,Pflanze-Lemma
2236,weiberstolz,Pflanze-Lemma
2237,grünkränzelein,Pflanze-Lemma
2238,lemoni,Pflanze-Lemma
2239,kürbisseel,Pflanze-Lemma
2240,gebüsch,Pflanze-Lemma
2241,blüthen,Pflanze-Lemma
2242,aas,Pflanze-Lemma
2243,mandelbaum,Pflanze-Lemma
2244,schönheitsblume,Pflanze-Lemma
2245,drurium,Pflanze-Lemma
2246,else,Pflanze-Lemma
2247,hesperidenäpfel,Pflanze-Lemma
2248,gral,Pflanze-Lemma
2249,betet,Pflanze-Lemma
2250,gesträuche,Pflanze-Lemma
2251,bouteillen,Pflanze-Lemma
2252,tannengreis,Pflanze-Lemma
2253,sodoms-äpfel,Pflanze-Lemma
2254,zelleriwurz'l,Pflanze-Lemma
2255,herold,Pflanze-Lemma
2256,kinnelbeer,Pflanze-Lemma
2257,weidenstrang,Pflanze-Lemma
2258,veilchenbouquet,Pflanze-Lemma
2259,dornensträuche,Pflanze-Lemma
2260,fistel,Pflanze-Lemma
2261,stamm,Pflanze-Lemma
2262,friede,Pflanze-Lemma
2263,zwek,Pflanze-Lemma
2264,sündenfrucht,Pflanze-Lemma
2265,besinge,Pflanze-Lemma
2266,kreuzquer,Pflanze-Lemma
2267,regentenstammes,Pflanze-Lemma
2268,aust,Pflanze-Lemma
2269,ungeborne,Pflanze-Lemma
2270,helmwurz,Pflanze-Lemma
2271,blatte,Pflanze-Lemma
2272,strom,Pflanze-Lemma
2273,eichenschatten,Pflanze-Lemma
2274,maccheroni,Pflanze-Lemma
2275,redeblume,Pflanze-Lemma
2276,caß,Pflanze-Lemma
2277,ginster,Pflanze-Lemma
2278,zauberblumen,Pflanze-Lemma
2279,jasminlanden,Pflanze-Lemma
2280,haselnüß,Pflanze-Lemma
2281,arzeneien,Pflanze-Lemma
2282,sündenknäul,Pflanze-Lemma
2283,eichenwipfel,Pflanze-Lemma
2284,blumengefilde,Pflanze-Lemma
2285,föhrenstämm,Pflanze-Lemma
2286,stachel,Pflanze-Lemma
2287,nebenschößlinge,Pflanze-Lemma
2288,christjanä,Pflanze-Lemma
2289,götzenknecht,Pflanze-Lemma
2290,kirsch,Pflanze-Lemma
2291,feige,Pflanze-Lemma
2292,rosenstengel,Pflanze-Lemma
2293,haremsteppich,Pflanze-Lemma
2294,büschen,Pflanze-Lemma
2295,nelkenstrauß,Pflanze-Lemma
2296,senne,Pflanze-Lemma
2297,arsenicum,Pflanze-Lemma
2298,giftbaum,Pflanze-Lemma
2299,rösch,Pflanze-Lemma
2300,sansçouci,Pflanze-Lemma
2301,mohn,Pflanze-Lemma
2302,blütenpracht,Pflanze-Lemma
2303,akacienpflanzung,Pflanze-Lemma
2304,mauerritz,Pflanze-Lemma
2305,gartenbaum,Pflanze-Lemma
2306,spröden,Pflanze-Lemma
2307,wildniß,Pflanze-Lemma
2308,aar,Pflanze-Lemma
2309,blüt,Pflanze-Lemma
2310,märt,Pflanze-Lemma
2311,baschkir,Pflanze-Lemma
2312,dornenheck,Pflanze-Lemma
2313,retterrolle,Pflanze-Lemma
2314,fichtenholz,Pflanze-Lemma
2315,wurzelbaum,Pflanze-Lemma
2316,pfeilwurz,Pflanze-Lemma
2317,solanum,Pflanze-Lemma
2318,blütenblätter,Pflanze-Lemma
2319,weinblatt,Pflanze-Lemma
2320,schachtelhalm,Pflanze-Lemma
2321,floras,Pflanze-Lemma
2322,bündlein,Pflanze-Lemma
2323,körting,Pflanze-Lemma
2324,flor,Pflanze-Lemma
2325,hexenkraut,Pflanze-Lemma
2326,laur,Pflanze-Lemma
2327,schottenkön'ge,Pflanze-Lemma
2328,brittannien,Pflanze-Lemma
2329,kastalische,Pflanze-Lemma
2330,honigbirn,Pflanze-Lemma
2331,stöcken,Pflanze-Lemma
2332,stahlbäumen,Pflanze-Lemma
2333,armsünderblume,Pflanze-Lemma
2334,arbacia,Pflanze-Lemma
2335,bachstelze,Pflanze-Lemma
2336,samenkörner,Pflanze-Lemma
2337,scythen,Pflanze-Lemma
2338,grauß,Pflanze-Lemma
2339,spukgewächs,Pflanze-Lemma
2340,melitte,Pflanze-Lemma
2341,blütenhain,Pflanze-Lemma
2342,phiole,Pflanze-Lemma
2343,stammwurzel,Pflanze-Lemma
2344,egyptens,Pflanze-Lemma
2345,pilze,Pflanze-Lemma
2346,baumeswipfel,Pflanze-Lemma
2347,pläcklein,Pflanze-Lemma
2348,regenwurm,Pflanze-Lemma
2349,wipfelkron,Pflanze-Lemma
2350,waldbaum,Pflanze-Lemma
2351,früe,Pflanze-Lemma
2352,tulpenbaum,Pflanze-Lemma
2353,roschen,Pflanze-Lemma
2354,lotosbaume,Pflanze-Lemma
2355,pelücheteppich,Pflanze-Lemma
2356,himmelsblum,Pflanze-Lemma
2357,holz'n,Pflanze-Lemma
2358,wedel,Pflanze-Lemma
2359,laubes,Pflanze-Lemma
2360,spröde,Pflanze-Lemma
2361,himmelsfrucht,Pflanze-Lemma
2362,heyne,Pflanze-Lemma
2363,dorne,Pflanze-Lemma
2364,blumentöpf,Pflanze-Lemma
2365,äuglein,Pflanze-Lemma
2366,stiel,Pflanze-Lemma
2367,vmbstosse,Pflanze-Lemma
2368,rosenhaus,Pflanze-Lemma
2369,brennnessel,Pflanze-Lemma
2370,rosamunden-actie,Pflanze-Lemma
2371,parz,Pflanze-Lemma
2372,oden,Pflanze-Lemma
2373,hize,Pflanze-Lemma
2374,primelchen,Pflanze-Lemma
2375,alkuz,Pflanze-Lemma
2376,ahorn,Pflanze-Lemma
2377,weimerian,Pflanze-Lemma
2378,wassertheilche,Pflanze-Lemma
2379,pollezeistaat,Pflanze-Lemma
2380,bakbak,Pflanze-Lemma
2381,poll'zei,Pflanze-Lemma
2382,kernstämme,Pflanze-Lemma
2383,aehren,Pflanze-Lemma
2384,abendblätter,Pflanze-Lemma
2385,salbei,Pflanze-Lemma
2386,hagebutt,Pflanze-Lemma
2387,tetka,Pflanze-Lemma
2388,jammerholz,Pflanze-Lemma
2389,palmendächer,Pflanze-Lemma
2390,rosenblättchen,Pflanze-Lemma
2391,platanenbaum,Pflanze-Lemma
2392,klee,Pflanze-Lemma
2393,myrtengebüsch,Pflanze-Lemma
2394,sprößlein,Pflanze-Lemma
2395,raut,Pflanze-Lemma
2396,blumenbändern,Pflanze-Lemma
2397,krauter,Pflanze-Lemma
2398,dore,Pflanze-Lemma
2399,lilienkraut,Pflanze-Lemma
2400,halmes,Pflanze-Lemma
2401,quinault,Pflanze-Lemma
2402,rosenfinger,Pflanze-Lemma
2403,aehr,Pflanze-Lemma
2404,lermen,Pflanze-Lemma
2405,lorbeerkränz,Pflanze-Lemma
2406,tannenreiser,Pflanze-Lemma
2407,zwetschg'n,Pflanze-Lemma
2408,dickhäuter,Pflanze-Lemma
2409,fittich,Pflanze-Lemma
2410,rosenwangen,Pflanze-Lemma
2411,malström,Pflanze-Lemma
2412,dulzinea,Pflanze-Lemma
2413,strohnester,Pflanze-Lemma
2414,wurmdoktor,Pflanze-Lemma
2415,herzenstrost,Pflanze-Lemma
2416,rosengebüsche,Pflanze-Lemma
2417,ölbaum,Pflanze-Lemma
2418,maium,Pflanze-Lemma
2419,mett,Pflanze-Lemma
2420,rasenbank,Pflanze-Lemma
2421,irisblüt,Pflanze-Lemma
2422,kirschbaume,Pflanze-Lemma
2423,buchs,Pflanze-Lemma
2424,hagestolz,Pflanze-Lemma
2425,rasenden,Pflanze-Lemma
2426,tomate,Pflanze-Lemma
2427,sprößchen,Pflanze-Lemma
2428,zwiebel,Pflanze-Lemma
2429,espe,Pflanze-Lemma
2430,wohlzahn,Pflanze-Lemma
2431,wiesengras,Pflanze-Lemma
2432,baumzucht,Pflanze-Lemma
2433,rette,Pflanze-Lemma
2434,eichelmast,Pflanze-Lemma
2435,teut,Pflanze-Lemma
2436,cleanth,Pflanze-Lemma
2437,borsdorferäpfel,Pflanze-Lemma
2438,gartengötter,Pflanze-Lemma
2439,blütenkranz,Pflanze-Lemma
2440,bruderzwist,Pflanze-Lemma
2441,gebrau,Pflanze-Lemma
2442,grünfrucht,Pflanze-Lemma
2443,parnasses,Pflanze-Lemma
2444,vanigli-rosolio,Pflanze-Lemma
2445,hafa,Pflanze-Lemma
2446,ahornbaum,Pflanze-Lemma
2447,windsbrauen,Pflanze-Lemma
2448,nußbäume,Pflanze-Lemma
2449,margaritarum,Pflanze-Lemma
2450,dornenstrauch,Pflanze-Lemma
2451,blumenduft,Pflanze-Lemma
2452,datterich,Pflanze-Lemma
2453,baumstrunk,Pflanze-Lemma
2454,halunk,Pflanze-Lemma
2455,runkelrübe,Pflanze-Lemma
2456,johannis,Pflanze-Lemma
2457,obst,Pflanze-Lemma
2458,melot,Pflanze-Lemma
2459,faul,Pflanze-Lemma
2460,linden,Pflanze-Lemma
2461,zweykampf,Pflanze-Lemma
2462,holder,Pflanze-Lemma
2463,schelmerey,Pflanze-Lemma
2464,cassian,Pflanze-Lemma
2465,paroli,Pflanze-Lemma
2466,hasel,Pflanze-Lemma
2467,pinienbaum,Pflanze-Lemma
2468,laubengelände,Pflanze-Lemma
2469,estrad,Pflanze-Lemma
2470,dorothea,Pflanze-Lemma
2471,donnerwurz,Pflanze-Lemma
2472,garden,Pflanze-Lemma
2473,rosen-crantz,Pflanze-Lemma
2474,feldrose,Pflanze-Lemma
2475,erdäpf'lkraut,Pflanze-Lemma
2476,gartenlaube,Pflanze-Lemma
2477,hülsenfrücht,Pflanze-Lemma
2478,gränze,Pflanze-Lemma
2479,bojaren-gewäch,Pflanze-Lemma
2480,pfefferminzblatt,Pflanze-Lemma
2481,kubebe,Pflanze-Lemma
2482,rosenstamm,Pflanze-Lemma
2483,kaltenbrunniana,Pflanze-Lemma
2484,gräfl,Pflanze-Lemma
2485,unterbrochne,Pflanze-Lemma
2486,zinne,Pflanze-Lemma
2487,ploratum,Pflanze-Lemma
2488,gartenbäumen,Pflanze-Lemma
2489,pfirsche,Pflanze-Lemma
2490,phöbus,Pflanze-Lemma
2491,ranke,Pflanze-Lemma
2492,bleamel,Pflanze-Lemma
2493,baum-gart,Pflanze-Lemma
2494,pflänzel,Pflanze-Lemma
2495,jalappa,Pflanze-Lemma
2496,blattgigant,Pflanze-Lemma
2497,pritschholz,Pflanze-Lemma
2498,waldbachsrausche,Pflanze-Lemma
2499,raupe,Pflanze-Lemma
2500,blatt'l,Pflanze-Lemma
2501,linn,Pflanze-Lemma
2502,bohemund,Pflanze-Lemma
2503,moosgestelle,Pflanze-Lemma
2504,cassander,Pflanze-Lemma
2505,stammutter,Pflanze-Lemma
2506,haselstrauch,Pflanze-Lemma
2507,asteln,Pflanze-Lemma
2508,rosemaristengel,Pflanze-Lemma
2509,orangenzweig,Pflanze-Lemma
2510,schnaderhüpfeln,Pflanze-Lemma
2511,birkenreiser,Pflanze-Lemma
2512,teerose,Pflanze-Lemma
2513,rebus,Pflanze-Lemma
2514,olen,Pflanze-Lemma
2515,weinlaub,Pflanze-Lemma
2516,mirakel,Pflanze-Lemma
2517,estaat,Pflanze-Lemma
2518,schilfe,Pflanze-Lemma
2519,pappe,Pflanze-Lemma
2520,heuet,Pflanze-Lemma
2521,spornes,Pflanze-Lemma
2522,blumenhag,Pflanze-Lemma
2523,haselhecken,Pflanze-Lemma
2524,fr.,Pflanze-Lemma
2525,humpe,Pflanze-Lemma
2526,violen,Pflanze-Lemma
2527,oliven,Pflanze-Lemma
2528,kokott,Pflanze-Lemma
2529,pfott,Pflanze-Lemma
2530,gräuliches,Pflanze-Lemma
2531,gewächshaus,Pflanze-Lemma
2532,heimch,Pflanze-Lemma
2533,buschdawe,Pflanze-Lemma
2534,reis,Pflanze-Lemma
2535,knäuel,Pflanze-Lemma
2536,gesegne,Pflanze-Lemma
2537,strunk,Pflanze-Lemma
2538,zimtröhrenweis,Pflanze-Lemma
2539,jünglingstriebe,Pflanze-Lemma
2540,fischersbraut,Pflanze-Lemma
2541,zweyte,Pflanze-Lemma
2542,stachelbeer,Pflanze-Lemma
2543,solina,Pflanze-Lemma
2544,stöhre-lust,Pflanze-Lemma
2545,blumenweib,Pflanze-Lemma
2546,zierat,Pflanze-Lemma
2547,zauberäpfel,Pflanze-Lemma
2548,wiesenblum,Pflanze-Lemma
2549,sämann,Pflanze-Lemma
2550,äppel,Pflanze-Lemma
2551,zirkel,Pflanze-Lemma
2552,stammerl,Pflanze-Lemma
2553,holdas,Pflanze-Lemma
2554,schwertlilien,Pflanze-Lemma
2555,lilienschnee,Pflanze-Lemma
2556,hyacinthen,Pflanze-Lemma
2557,nja,Pflanze-Lemma
2558,rübe,Pflanze-Lemma
2559,eisblum,Pflanze-Lemma
2560,laubfrösch,Pflanze-Lemma
2561,grüner,Pflanze-Lemma
2562,weinwach,Pflanze-Lemma
2563,oleanderbaum,Pflanze-Lemma
2564,geigenstrich,Pflanze-Lemma
2565,turlin-orange,Pflanze-Lemma
2566,königseich,Pflanze-Lemma
2567,zeisig,Pflanze-Lemma
2568,stroh,Pflanze-Lemma
2569,maulbeerbäume,Pflanze-Lemma
2570,baumkron,Pflanze-Lemma
2571,zweymahl,Pflanze-Lemma
2572,galeno,Pflanze-Lemma
2573,rosengart,Pflanze-Lemma
2574,lorbeerblättch,Pflanze-Lemma
2575,kamillensträuß,Pflanze-Lemma
2576,wachtel,Pflanze-Lemma
2577,kartoffel,Pflanze-Lemma
2578,weidengebüsch,Pflanze-Lemma
2579,segenskränzen,Pflanze-Lemma
2580,rosimi,Pflanze-Lemma
2581,früß,Pflanze-Lemma
2582,gräntz,Pflanze-Lemma
2583,senf,Pflanze-Lemma
2584,weihrauch,Pflanze-Lemma
2585,jasmin,Pflanze-Lemma
2586,klementina,Pflanze-Lemma
2587,blühdorn,Pflanze-Lemma
2588,zierd,Pflanze-Lemma
2589,moosthee,Pflanze-Lemma
2590,nagerl,Pflanze-Lemma
2591,cypreß,Pflanze-Lemma
2592,erdfrücht,Pflanze-Lemma
2593,maiengott,Pflanze-Lemma
2594,gestatt,Pflanze-Lemma
2595,blühn,Pflanze-Lemma
2596,lichtkraut,Pflanze-Lemma
2597,salome,Pflanze-Lemma
2598,knoll,Pflanze-Lemma
2599,halme,Pflanze-Lemma
2600,rode,Pflanze-Lemma
2601,schmetterlingen,Pflanze-Lemma
2602,schlingpflanze,Pflanze-Lemma
2603,niva,Pflanze-Lemma
2604,rosenkranzes,Pflanze-Lemma
2605,blumengewinde,Pflanze-Lemma
2606,rätselblumen,Pflanze-Lemma
2607,art,Pflanze-Lemma
2608,hornnuß,Pflanze-Lemma
2609,himmlischen,Pflanze-Lemma
2610,sternenblumen,Pflanze-Lemma
2611,huslien,Pflanze-Lemma
2612,federbüsche,Pflanze-Lemma
2613,zauberknäuel,Pflanze-Lemma
2614,walze,Pflanze-Lemma
2615,laun,Pflanze-Lemma
2616,äolsharfe,Pflanze-Lemma
2617,krautes,Pflanze-Lemma
2618,irmentraut,Pflanze-Lemma
2619,gestrüpp,Pflanze-Lemma
2620,zauberrettich,Pflanze-Lemma
2621,mandane,Pflanze-Lemma
2622,wiesel,Pflanze-Lemma
2623,thusnelda,Pflanze-Lemma
2624,mirakulum,Pflanze-Lemma
2625,efeuranke,Pflanze-Lemma
2626,königsblume,Pflanze-Lemma
2627,gellert,Pflanze-Lemma
2628,erdbeere,Pflanze-Lemma
2629,astarte,Pflanze-Lemma
2630,hageblüh,Pflanze-Lemma
2631,sort,Pflanze-Lemma
2632,leber,Pflanze-Lemma
2633,blattl,Pflanze-Lemma
2634,blumenkelch,Pflanze-Lemma
2635,meerbaum,Pflanze-Lemma
2636,rotkehlchen,Pflanze-Lemma
2637,zed,Pflanze-Lemma
2638,föhr,Pflanze-Lemma
2639,hirschel,Pflanze-Lemma
2640,nüss,Pflanze-Lemma
2641,margiana,Pflanze-Lemma
2642,würmg,Pflanze-Lemma
2643,bilsenkraut,Pflanze-Lemma
2644,palmbaum,Pflanze-Lemma
2645,ufertann,Pflanze-Lemma
2646,laubwerk,Pflanze-Lemma
2647,anemone,Pflanze-Lemma
2648,rigorosum,Pflanze-Lemma
2649,flegel,Pflanze-Lemma
2650,nobili,Pflanze-Lemma
2651,rosenhimmel,Pflanze-Lemma
2652,rosenblatt,Pflanze-Lemma
2653,magistrat,Pflanze-Lemma
2654,estrich,Pflanze-Lemma
2655,baumbestand,Pflanze-Lemma
2656,alpium,Pflanze-Lemma
2657,wurzelgötze,Pflanze-Lemma
2658,gräu'lgestaltung,Pflanze-Lemma
2659,nuß'n,Pflanze-Lemma
2660,bethe,Pflanze-Lemma
2661,tuberosum,Pflanze-Lemma
2662,schlehdorn,Pflanze-Lemma
2663,eselsohr'n,Pflanze-Lemma
2664,diaspora,Pflanze-Lemma
2665,rosenstrauche,Pflanze-Lemma
2666,winde,Pflanze-Lemma
2667,kokette,Pflanze-Lemma
2668,leine,Pflanze-Lemma
2669,granatäpfel,Pflanze-Lemma
2670,kokotte,Pflanze-Lemma
2671,pflanzenstein,Pflanze-Lemma
2672,stram,Pflanze-Lemma
2673,chimborasso,Pflanze-Lemma
2674,blumentisches,Pflanze-Lemma
2675,schattenzweige,Pflanze-Lemma
2676,strauchwerk,Pflanze-Lemma
2677,minstrel,Pflanze-Lemma
2678,feldflasche,Pflanze-Lemma
2679,sonn,Pflanze-Lemma
2680,blumenpflück,Pflanze-Lemma
2681,blumenstock,Pflanze-Lemma
2682,schlehenbusch,Pflanze-Lemma
2683,marterkreuze,Pflanze-Lemma
2684,binse,Pflanze-Lemma
2685,präludium,Pflanze-Lemma
2686,alpenpflanzen,Pflanze-Lemma
2687,aepfelblüthe,Pflanze-Lemma
2688,lilien-krantz,Pflanze-Lemma
2689,baumgruppe,Pflanze-Lemma
2690,grasel,Pflanze-Lemma
2691,lade,Pflanze-Lemma
2692,rosenfessel,Pflanze-Lemma
2693,obstakel,Pflanze-Lemma
2694,laubgewinden,Pflanze-Lemma
2695,augäpfel,Pflanze-Lemma
2696,kalkpilz,Pflanze-Lemma
2697,eichenast,Pflanze-Lemma
2698,rankten,Pflanze-Lemma
2699,schaft,Pflanze-Lemma
2700,kränz,Pflanze-Lemma
2701,kornblume,Pflanze-Lemma
2702,herbstblume,Pflanze-Lemma
2703,platane,Pflanze-Lemma
2704,apfel,Pflanze-Lemma
2705,glocke,Pflanze-Lemma
2706,eselsohr,Pflanze-Lemma
2707,buxbaum,Pflanze-Lemma
2708,weihnachtsbäumche,Pflanze-Lemma
2709,bach,Pflanze-Lemma
2710,spinat,Pflanze-Lemma
2711,theophrastus,Pflanze-Lemma
2712,friedenspalm,Pflanze-Lemma
2713,eckpilf,Pflanze-Lemma
2714,schafotte,Pflanze-Lemma
2715,fichtenecke,Pflanze-Lemma
2716,heuhnerglobe,Pflanze-Lemma
2717,rhabarber,Pflanze-Lemma
2718,radiana,Pflanze-Lemma
2719,wolfswurz,Pflanze-Lemma
2720,wiesenwach,Pflanze-Lemma
2721,maienglöckchen,Pflanze-Lemma
2722,pflanzenwunder,Pflanze-Lemma
2723,aetherraumes,Pflanze-Lemma
2724,coquelicot,Pflanze-Lemma
2725,nadel,Pflanze-Lemma
2726,satanskrauen,Pflanze-Lemma
2727,baum,Pflanze-Lemma
2728,kirsche,Pflanze-Lemma
2729,erdgeborne,Pflanze-Lemma
2730,marmorquader,Pflanze-Lemma
2731,tulpenbeet,Pflanze-Lemma
2732,samen,Pflanze-Lemma
2733,moräst,Pflanze-Lemma
2734,missetat,Pflanze-Lemma
2735,stafette,Pflanze-Lemma
2736,fliederbüschen,Pflanze-Lemma
2737,äpfelchen,Pflanze-Lemma
2738,dattel,Pflanze-Lemma
2739,paradeis,Pflanze-Lemma
2740,nesselstrauch,Pflanze-Lemma
2741,nebelrauch,Pflanze-Lemma
2742,lesefrücht,Pflanze-Lemma
2743,winteräpfel,Pflanze-Lemma
2744,bulweib,Pflanze-Lemma
2745,ertzberenhäuter,Pflanze-Lemma
2746,gersten-ernte,Pflanze-Lemma
2747,frühlingsrose,Pflanze-Lemma
2748,holzapfel,Pflanze-Lemma
2749,sublimatpille,Pflanze-Lemma
2750,ungebornes,Pflanze-Lemma
2751,baumwolle,Pflanze-Lemma
2752,finkl,Pflanze-Lemma
2753,vegetation,Pflanze-Lemma
2754,pistol,Pflanze-Lemma
2755,beeren,Pflanze-Lemma
2756,pilz,Pflanze-Lemma
2757,raufbolde,Pflanze-Lemma
2758,mirabili,Pflanze-Lemma
2759,mangin,Pflanze-Lemma
2760,schleiersaum,Pflanze-Lemma
2761,rusch,Pflanze-Lemma
2762,al–,Pflanze-Lemma
2763,äderlein,Pflanze-Lemma
2764,jiftpille,Pflanze-Lemma
2765,alpenpflanze,Pflanze-Lemma
2766,vnkraut,Pflanze-Lemma
2767,straus,Pflanze-Lemma
2768,wonnegraus,Pflanze-Lemma
2769,morgana,Pflanze-Lemma
2770,paraplü,Pflanze-Lemma
2771,tannabaum,Pflanze-Lemma
2772,quitt,Pflanze-Lemma
2773,kreuzholz,Pflanze-Lemma
2774,zweytracht,Pflanze-Lemma
2775,rind,Pflanze-Lemma
2776,zil,Pflanze-Lemma
2777,muskatenblume,Pflanze-Lemma
2778,retten,Pflanze-Lemma
2779,hornissel,Pflanze-Lemma
2780,gartenpfort,Pflanze-Lemma
2781,dornstoana,Pflanze-Lemma
2782,järche,Pflanze-Lemma
2783,millich,Pflanze-Lemma
2784,nachbarbaume,Pflanze-Lemma
2785,meiranweis,Pflanze-Lemma
2786,fränzche,Pflanze-Lemma
2787,phaon,Pflanze-Lemma
2788,gezweig,Pflanze-Lemma
2789,rosmaringesträuche,Pflanze-Lemma
2790,eichholzch,Pflanze-Lemma
2791,hafer,Pflanze-Lemma
2792,avignon,Pflanze-Lemma
2793,rosenthor,Pflanze-Lemma
2794,bachus,Pflanze-Lemma
2795,herbstblätter,Pflanze-Lemma
2796,album,Pflanze-Lemma
2797,buchengehölz,Pflanze-Lemma
2798,federbusch,Pflanze-Lemma
2799,camille,Pflanze-Lemma
2800,blieb,Pflanze-Lemma
2801,balustrade,Pflanze-Lemma
2802,teffli,Pflanze-Lemma
2803,buchenzweig,Pflanze-Lemma
2804,brotkrümelchen,Pflanze-Lemma
2805,lindenduft,Pflanze-Lemma
2806,blumengärtlein,Pflanze-Lemma
2807,pfirschen,Pflanze-Lemma
2808,melinde,Pflanze-Lemma
2809,slawosch,Pflanze-Lemma
2810,blütenkelch,Pflanze-Lemma
2811,savage,Pflanze-Lemma
2812,mandelkern,Pflanze-Lemma
2813,gesabbel,Pflanze-Lemma
2814,schlingel,Pflanze-Lemma
2815,fortunatus,Pflanze-Lemma
2816,rosse,Pflanze-Lemma
2817,zitrone,Pflanze-Lemma
2818,frühlingsblume,Pflanze-Lemma
2819,eiapopeia,Pflanze-Lemma
2820,danaiden,Pflanze-Lemma
2821,obstand,Pflanze-Lemma
2822,weinlaubbekränzt,Pflanze-Lemma
2823,meerrettig,Pflanze-Lemma
2824,bouquet,Pflanze-Lemma
2825,zimmet,Pflanze-Lemma
2826,libussa,Pflanze-Lemma
2827,keimlein,Pflanze-Lemma
2828,chatte,Pflanze-Lemma
2829,rosenglut,Pflanze-Lemma
2830,farrensamens,Pflanze-Lemma
2831,holländer,Pflanze-Lemma
2832,blumenbilder,Pflanze-Lemma
2833,lorbeer,Pflanze-Lemma
2834,nied're,Pflanze-Lemma
2835,heilkraut,Pflanze-Lemma
2836,demutkraut,Pflanze-Lemma
2837,fencheltee,Pflanze-Lemma
2838,eichelfraßprodukt,Pflanze-Lemma
2839,hes,Pflanze-Lemma
2840,pflanz,Pflanze-Lemma
2841,zweig,Pflanze-Lemma
2842,fittig,Pflanze-Lemma
2843,rosenblüt,Pflanze-Lemma
2844,anadyomen,Pflanze-Lemma
2845,stechapfelsame,Pflanze-Lemma
2846,todesherbstlaub,Pflanze-Lemma
2847,myrthenblätter,Pflanze-Lemma
2848,zierate,Pflanze-Lemma
2849,laube,Pflanze-Lemma
2850,menschenblume,Pflanze-Lemma
2851,rosensträuche,Pflanze-Lemma
2852,krause,Pflanze-Lemma
2853,gräslein,Pflanze-Lemma
2854,rosen-bukett,Pflanze-Lemma
2855,kraut,Pflanze-Lemma
2856,äpfelein,Pflanze-Lemma
2857,baumwipfel,Pflanze-Lemma
2858,capernaum,Pflanze-Lemma
2859,baron,Pflanze-Lemma
2860,distelblüt,Pflanze-Lemma
2861,pikacht,Pflanze-Lemma
2862,johanniswurm,Pflanze-Lemma
2863,bäumche,Pflanze-Lemma
2864,baumstamm,Pflanze-Lemma
2865,rankenzeug,Pflanze-Lemma
2866,oreaden,Pflanze-Lemma
2867,langverlorne,Pflanze-Lemma
2868,haarbusch,Pflanze-Lemma
2869,totengeläut,Pflanze-Lemma
2870,efeu,Pflanze-Lemma
2871,gewöhr,Pflanze-Lemma
2872,samum,Pflanze-Lemma
2873,büste,Pflanze-Lemma
2874,götterdämm'rung,Pflanze-Lemma
2875,rosengesichtche,Pflanze-Lemma
2876,rosmarin,Pflanze-Lemma
2877,eulalien,Pflanze-Lemma
2878,busches,Pflanze-Lemma
2879,fliese,Pflanze-Lemma
2880,freia,Pflanze-Lemma
2881,pfingstrose,Pflanze-Lemma
2882,kaffeebohn,Pflanze-Lemma
2883,giftpilz,Pflanze-Lemma
2884,ätolier,Pflanze-Lemma
2885,blütendolden,Pflanze-Lemma
2886,distl,Pflanze-Lemma
2887,blumenkett,Pflanze-Lemma
2888,blumengirlande,Pflanze-Lemma
2889,feuerrose,Pflanze-Lemma
2890,straucheln,Pflanze-Lemma
2891,zaume,Pflanze-Lemma
2892,dornenzweig,Pflanze-Lemma
2893,reutercorps,Pflanze-Lemma
